condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step,state_accuracy,junction_state_accuracy,feature_states,true_states,next_goal_accuracy,next_goal_coverage,wrong_binding_rate,skill_target_success_rate,skill_other_progress_rate,both_branches_discovered,steps_until_both_success,prefix_until_both_success,frontier_until_both_success,best_single_branch_success,stochastic_final_success_e005,stochastic_final_success_e02
balanced,history_replay_e0.05,12,12,18500.0,18000.0,19083.333333333332,18000.0,12,12,18666.666666666668,0.7828125,1.0,12,6.0,1.0,1.0,23.0,13.0,,,,,,12,15343.75,9965.833333333334,5377.916666666667,1.0,,
balanced,history_replay_e0.2,4,12,4416.666666666667,4166.666666666667,4666.666666666667,4000.0,12,12,4416.666666666667,0.9546874999999999,1.0,12,6.0,1.0,1.0,7.0,5.0,,,,,,12,3053.6666666666665,1269.4166666666667,1784.25,1.0,,
balanced,history_replay_e0.2,8,12,12250.0,11833.333333333334,12666.666666666666,12000.0,12,12,12250.0,0.8598958333333333,1.0,12,6.0,1.0,1.0,15.0,9.0,,,,,,12,9697.666666666666,5979.75,3717.9166666666665,1.0,,
balanced,history_replay_e0.2,12,12,20083.333333333332,19500.0,20583.333333333332,20000.0,12,12,20083.333333333332,0.7645833333333333,1.0,12,6.0,1.0,1.0,23.0,13.0,,,,,,12,16691.833333333332,11274.25,5417.583333333333,1.0,,
balanced,hand_replay_e0.005,4,12,2750.0,2500.0,3000.0,3000.0,12,12,2750.0,0.9718749999999998,1.0,12,6.0,1.0,1.0,5.0,5.0,,,,,,12,1911.9166666666667,673.0833333333334,1238.8333333333333,1.0,,
balanced,hand_replay_e0.005,8,12,6083.333333333333,5750.0,6416.666666666667,6000.0,12,12,6083.333333333333,0.9302083333333333,1.0,12,6.0,1.0,1.0,9.0,9.0,,,,,,12,4920.5,2174.0,2746.5,1.0,,
balanced,hand_replay_e0.005,12,12,9500.0,8916.666666666666,10083.333333333334,9000.0,12,12,9500.0,0.8875000000000001,1.0,12,6.0,1.0,1.0,13.0,13.0,,,,,,12,8002.416666666667,3858.1666666666665,4144.25,1.0,,
balanced,hand_replay_e0.02,4,12,2833.3333333333335,2583.3333333333335,3000.0,3000.0,12,12,2833.3333333333335,0.9708333333333332,1.0,12,6.0,1.0,1.0,5.0,5.0,,,,,,12,1919.75,608.9166666666666,1310.8333333333333,1.0,,
balanced,hand_replay_e0.02,8,12,5833.333333333333,5416.666666666667,6250.0,6000.0,12,12,5833.333333333333,0.9333333333333335,1.0,12,6.0,1.0,1.0,9.0,9.0,,,,,,12,4715.666666666667,2080.5833333333335,2635.0833333333335,1.0,,
balanced,hand_replay_e0.02,12,12,10083.333333333334,9750.0,10416.666666666666,10000.0,12,12,10083.333333333334,0.8802083333333334,1.0,12,6.0,1.0,1.0,13.0,13.0,,,,,,12,8328.5,3883.0833333333335,4445.416666666667,1.0,,
balanced,hand_replay_e0.05,4,12,2750.0,2500.0,3000.0,3000.0,12,12,2750.0,0.9718749999999999,1.0,12,6.0,1.0,1.0,5.0,5.0,,,,,,12,2060.1666666666665,660.1666666666666,1400.0,1.0,,
balanced,hand_replay_e0.05,8,12,6416.666666666667,6166.666666666667,6666.666666666667,6000.0,12,12,6416.666666666667,0.9260416666666665,1.0,12,6.0,1.0,1.0,9.0,9.0,,,,,,12,5275.916666666667,2355.3333333333335,2920.5833333333335,1.0,,
balanced,hand_replay_e0.05,12,12,10666.666666666666,10333.333333333334,11000.0,11000.0,12,12,10666.666666666666,0.8729166666666667,1.0,12,6.0,1.0,1.0,13.0,13.0,,,,,,12,9061.0,4641.166666666667,4419.833333333333,1.0,,
balanced,hand_replay_e0.2,4,12,2916.6666666666665,2750.0,3000.0,3000.0,12,12,2916.6666666666665,0.9697916666666666,1.0,12,6.0,1.0,1.0,5.0,5.0,,,,,,12,2325.0833333333335,850.25,1474.8333333333333,1.0,,
balanced,hand_replay_e0.2,8,12,7000.0,6750.0,7250.0,7000.0,12,12,7000.0,0.9187499999999997,1.0,12,6.0,1.0,1.0,9.0,9.0,,,,,,12,5862.25,2902.9166666666665,2959.3333333333335,1.0,,
balanced,hand_replay_e0.2,12,12,11500.0,11000.0,11916.666666666666,12000.0,12,12,11500.0,0.8624999999999999,1.0,12,6.0,1.0,1.0,13.0,13.0,,,,,,12,9884.166666666666,5291.166666666667,4593.0,1.0,,
balanced,learned_replay_e0.005,4,12,3750.0,3500.0,4000.0,4000.0,12,12,3750.0,0.9625,1.0,12,6.0,1.0,1.0,7.0,5.0,,,,,,12,2473.3333333333335,1023.1666666666666,1450.1666666666667,1.0,,
balanced,learned_replay_e0.005,8,12,10583.333333333334,10250.0,10916.666666666666,11000.0,12,12,10583.333333333334,0.88125,1.0,12,6.0,1.0,1.0,15.0,9.0,,,,,,12,7870.833333333333,4484.833333333333,3386.0,1.0,,
balanced,learned_replay_e0.005,12,12,17833.333333333332,17250.0,18250.0,18000.0,12,12,17833.333333333332,0.7916666666666666,1.0,12,6.0,1.0,1.0,23.0,13.0,,,,,,12,14412.833333333334,9122.333333333334,5290.5,1.0,,
balanced,learned_replay_e0.02,4,12,3833.3333333333335,3583.3333333333335,4000.0,4000.0,12,12,3833.3333333333335,0.9604166666666668,1.0,12,6.0,1.0,1.0,7.0,5.0,,,,,,12,2640.4166666666665,1014.3333333333334,1626.0833333333333,1.0,,
balanced,learned_replay_e0.02,8,12,10833.333333333334,10166.666666666666,11335.416666666637,11000.0,12,12,10833.333333333334,0.8755208333333333,1.0,12,6.0,1.0,1.0,15.0,9.0,,,,,,12,8343.583333333334,4880.333333333333,3463.25,1.0,,
