condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
benign,4,count,goal_reuse,32,-4656.25,-5312.5,-4031.25,0.4312977099236641,0.3971119133574007,0.46946564885496184,0.04718749999999996,0.04062499999999997,0.05374999999999995,32,0,0
benign,6,count,goal_reuse,32,-7937.5,-8594.53125,-7250.0,0.35368956743002544,0.3333333333333333,0.3753351206434316,0.07999999999999996,0.07312499999999995,0.08687499999999997,32,0,0
benign,8,count,goal_reuse,32,-12406.25,-13406.25,-11406.25,0.2755474452554745,0.25971560969561713,0.29304029304029305,0.12437499999999999,0.11406249999999998,0.13437499999999997,32,0,0
benign,12,count,goal_reuse,32,-20281.25,-21687.5,-18937.5,0.21237864077669902,0.20470519435844514,0.22019496236904806,0.2034375,0.18937499999999996,0.21812499999999996,32,0,0
benign,16,count,goal_reuse,32,-27718.75,-29531.25,-25999.21875000001,0.17946345975948197,0.17185993972219368,0.18726244641916234,0.281875,0.26468749999999996,0.2996875,32,0,0
benign,2,count,progressive_goal,32,-1468.75,-1781.25,-1156.25,0.626984126984127,0.5692276422764228,0.6916666666666667,0.014687500000000006,0.011562500000000003,0.01781250000000001,26,6,0
benign,4,count,progressive_goal,32,-4531.25,-5156.25,-3937.5,0.44656488549618323,0.41198501872659177,0.4830188679245283,0.04593749999999996,0.039999999999999966,0.05188281249999986,32,0,0
benign,6,count,progressive_goal,32,-7968.75,-8656.25,-7281.25,0.3511450381679389,0.3290155440414508,0.3743173051634961,0.08031249999999995,0.07312499999999995,0.08718749999999997,32,0,0
benign,8,count,progressive_goal,32,-12312.5,-13281.25,-11312.5,0.28102189781021897,0.266304347826087,0.2974455233048124,0.12343749999999998,0.11343749999999997,0.13343749999999996,32,0,0
benign,12,count,progressive_goal,32,-20156.25,-21656.25,-18718.75,0.21723300970873785,0.2056068836282556,0.23036666060226269,0.2028125,0.18843749999999998,0.2178125,32,0,0
benign,16,count,progressive_goal,32,-27687.5,-29500.0,-25937.5,0.18038852913968548,0.17430303479425147,0.18653882575757574,0.28156249999999994,0.2640625,0.299375,32,0,0
