condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
benign,2,count_replay,learned_qrm,32,1875.0,1500.0,2281.25,2.3333333333333335,2.0638297872340425,2.6363636363636362,-0.019375000000000017,-0.02343750000000002,-0.015625000000000014,0,2,30
benign,4,count_replay,learned_qrm,32,2156.25,1781.25,2531.25,1.7840909090909092,1.6555459770114942,1.9204545454545454,-0.0215625,-0.0253125,-0.0178125,0,2,30
benign,6,count_replay,learned_qrm,32,2000.0,1625.0,2406.25,1.474074074074074,1.376923076923077,1.5877862595419847,-0.019999999999999973,-0.02406249999999997,-0.016249999999999973,0,1,31
benign,8,count_replay,learned_qrm,32,1625.0,1187.5,2093.75,1.284153005464481,1.2,1.3770491803278688,-0.01624999999999996,-0.02093749999999995,-0.011874999999999962,1,6,25
benign,12,count_replay,learned_qrm,32,593.75,218.75,968.75,1.068840579710145,1.022650079605407,1.1196911196911197,-0.005624999999999991,-0.009375000000000001,-0.0015624999999999944,4,10,18
benign,16,count_replay,learned_qrm,32,-1531.25,-2031.25,-1062.5,0.870026525198939,0.8333333333333334,0.907609771136859,0.015312500000000014,0.01062500000000001,0.020312500000000018,24,6,2
benign,2,count_replay,goal_reuse,32,1187.5,875.0,1531.25,1.8444444444444446,1.6097560975609757,2.106382978723404,-0.01187500000000001,-0.015312500000000014,-0.008750000000000008,0,8,24
benign,4,count_replay,goal_reuse,32,781.25,500.0,1062.5,1.2840909090909092,1.1758241758241759,1.4,-0.007812500000000007,-0.01062500000000001,-0.0050000000000000044,1,12,19
benign,6,count_replay,goal_reuse,32,125.0,-156.25,406.25,1.0296296296296297,0.9642857142857143,1.1023622047244095,-0.0012500000000000011,-0.004062500000000004,0.0015625000000000014,8,13,11
benign,8,count_replay,goal_reuse,32,-1000.0,-1375.0,-656.25,0.825136612021858,0.7733939363160836,0.8813559322033898,0.009999999999999981,0.006562499999999985,0.01374999999999996,20,11,1
benign,12,count_replay,goal_reuse,32,-3156.25,-3750.0,-2593.75,0.6340579710144928,0.597972972972973,0.6730769230769231,0.031249999999999938,0.025624999999999926,0.03749999999999994,32,0,0
benign,16,count_replay,goal_reuse,32,-5718.75,-6187.5,-5312.5,0.5145888594164456,0.49476439790575916,0.5340314136125655,0.057187499999999974,0.053124999999999964,0.06187499999999997,32,0,0
benign,2,count_replay,progressive_goal,32,1062.5,750.0,1406.25,1.7555555555555555,1.5333333333333334,2.0,-0.01062500000000001,-0.014062500000000012,-0.007500000000000007,0,10,22
benign,4,count_replay,progressive_goal,32,906.25,593.75,1218.75,1.3295454545454546,1.2045454545454546,1.4482758620689655,-0.009062500000000008,-0.01218750000000001,-0.005937500000000005,1,8,23
benign,6,count_replay,progressive_goal,32,93.75,-187.5,375.0,1.0222222222222221,0.9574468085106383,1.094488188976378,-0.0009375000000000008,-0.0037500000000000033,0.0018750000000000017,8,14,10
benign,8,count_replay,progressive_goal,32,-906.25,-1250.0,-562.5,0.8415300546448088,0.7903206136900078,0.8977303274682307,0.00906249999999998,0.005624999999999984,0.012499999999999976,21,9,2
benign,12,count_replay,progressive_goal,32,-3031.25,-3687.5,-2406.25,0.6485507246376812,0.6041666666666666,0.6968503937007874,0.030624999999999947,0.024374999999999963,0.03718749999999995,30,2,0
benign,16,count_replay,progressive_goal,32,-5687.5,-6187.5,-5250.0,0.5172413793103449,0.4973544973544973,0.5369875697615424,0.05687499999999998,0.05249999999999996,0.06187499999999998,32,0,0
benign,2,count_replay,oracle_goal,32,1062.5,750.0,1375.0,1.7555555555555555,1.5609756097560976,1.955579710144927,-0.01062500000000001,-0.013750000000000012,-0.007500000000000007,0,9,23
benign,4,count_replay,oracle_goal,32,531.25,250.0,812.5,1.1931818181818181,1.086021505376344,1.3058823529411765,-0.005312500000000005,-0.008125000000000007,-0.0025000000000000022,1,15,16
benign,6,count_replay,oracle_goal,32,0.0,-343.75,343.75,1.0,0.920863309352518,1.0873015873015872,0.0,-0.003437500000000003,0.003437500000000003,13,6,13
benign,8,count_replay,oracle_goal,32,-1406.25,-1812.5,-1031.25,0.7540983606557377,0.6984028760018859,0.813953488372093,0.014062499999999985,0.010312499999999985,0.01812499999999997,27,4,1
benign,12,count_replay,oracle_goal,32,-3750.0,-4437.5,-3125.0,0.5652173913043478,0.5263157894736842,0.6070038910505836,0.03718749999999994,0.030624999999999937,0.04437499999999994,32,0,0
benign,16,count_replay,oracle_goal,32,-6593.75,-7187.5,-6031.25,0.4403183023872679,0.41584095271772076,0.46438746438746437,0.06593749999999995,0.06031249999999994,0.07187499999999995,32,0,0
benign,2,count_replay,oracle_qrm,32,1062.5,750.0,1375.0,1.7555555555555555,1.5609756097560976,1.955579710144927,-0.01062500000000001,-0.013750000000000012,-0.007500000000000007,0,9,23
benign,4,count_replay,oracle_qrm,32,562.5,250.0,875.0,1.2045454545454546,1.0851063829787233,1.3296703296703296,-0.005625000000000005,-0.008750000000000008,-0.0025000000000000022,2,14,16
benign,6,count_replay,oracle_qrm,32,-31.25,-406.25,343.75,0.9925925925925926,0.9090909090909091,1.083969465648855,0.0003125000000000003,-0.003437500000000003,0.004062500000000004,13,6,13
benign,8,count_replay,oracle_qrm,32,-1343.75,-1718.75,-968.75,0.7650273224043715,0.7111111111111111,0.8228649825783971,0.013437499999999984,0.009687499999999991,0.017187499999999988,27,4,1
benign,12,count_replay,oracle_qrm,32,-3687.5,-4343.75,-3093.75,0.572463768115942,0.534965034965035,0.6138231001035879,0.036874999999999936,0.030937499999999937,0.043437499999999934,32,0,0
benign,16,count_replay,oracle_qrm,32,-6593.75,-7187.5,-6062.5,0.4403183023872679,0.4166613110539846,0.4636118598382749,0.06593749999999995,0.06062499999999994,0.07187499999999995,32,0,0
deadline,2,count_replay,count,32,2593.75,2000.0,3250.0,2.5660377358490565,2.2884615384615383,2.86,-0.02625000000000001,-0.033125,-0.020000000000000014,0,3,29
deadline,4,count_replay,count,32,5937.5,5031.25,6843.75,2.9,2.712871287128713,3.0934652453271023,-0.05968749999999998,-0.06874999999999998,-0.05062499999999999,0,0,32
deadline,6,count_replay,count,32,9031.25,8125.0,10093.75,2.8766233766233764,2.6875,3.103448275862069,-0.09062499999999998,-0.10062499999999999,-0.08187499999999996,0,0,32
deadline,8,count_replay,count,32,12000.0,11031.25,13000.0,2.7142857142857144,2.5965646412167755,2.8488930817610063,-0.12062500000000002,-0.13031250000000003,-0.11125,0,0,32
deadline,12,count_replay,count,32,17843.75,16343.75,19437.5,2.645533141210375,2.5689629361965727,2.7301136363636362,-0.18156250000000002,-0.19843750000000002,-0.16562500000000002,0,0,32
deadline,16,count_replay,count,32,23187.5,21656.25,24781.25,2.616557734204793,2.533049040511727,2.7060215643274854,-0.23500000000000001,-0.250625,-0.21968750000000004,0,0,32
deadline,2,count_replay,progressive,32,2406.25,1843.75,3031.25,2.452830188679245,2.2037037037037037,2.7142857142857144,-0.024062500000000007,-0.030312499999999996,-0.01843750000000001,0,3,29
deadline,4,count_replay,progressive,32,5906.25,5062.5,6750.0,2.89,2.6792452830188678,3.099009900990099,-0.060312499999999984,-0.06874999999999998,-0.05218749999999997,0,0,32
deadline,6,count_replay,progressive,32,8906.25,8125.0,9781.25,2.8506493506493507,2.701296721571112,3.0264900662251657,-0.08874999999999997,-0.09718749999999997,-0.08093749999999997,0,0,32
deadline,8,count_replay,progressive,32,11375.0,10406.25,12343.75,2.625,2.5,2.7627906976744185,-0.11437500000000003,-0.12406250000000005,-0.10468750000000004,0,0,32
deadline,12,count_replay,progressive,32,16968.75,15468.75,18531.25,2.564841498559078,2.477062902035221,2.669753086419753,-0.17031250000000003,-0.1859375,-0.155625,0,0,32
deadline,16,count_replay,progressive,32,22000.0,20687.5,23375.0,2.533769063180828,2.466950959488273,2.6031746031746033,-0.22375,-0.23843749999999997,-0.20968750000000003,0,0,32
deadline,2,count_replay,learned_qrm,32,1968.75,1375.0,2625.0,2.188679245283019,1.9038461538461537,2.4755037568305998,-0.020625000000000004,-0.027187499999999996,-0.01468750000000001,0,7,25
deadline,4,count_replay,learned_qrm,32,2968.75,2468.75,3468.75,1.95,1.808691026827012,2.1034564085881584,-0.029687499999999978,-0.034687499999999975,-0.024687499999999973,0,1,31
deadline,6,count_replay,learned_qrm,32,2500.0,2031.25,3031.25,1.5194805194805194,1.401197604790419,1.65672186512692,-0.024999999999999956,-0.029999999999999947,-0.020312499999999966,0,1,31
deadline,8,count_replay,learned_qrm,32,2218.75,1812.5,2625.0,1.3169642857142858,1.2520325203252032,1.3886255924170616,-0.02281249999999999,-0.02687499999999997,-0.018749999999999985,0,2,30
deadline,12,count_replay,learned_qrm,32,468.75,-125.0,1062.5,1.043227665706052,0.9883032360961054,1.0996884735202492,-0.004687499999999997,-0.010624999999999999,0.001250000000000008,9,8,15
deadline,16,count_replay,learned_qrm,32,-1687.5,-2281.25,-1125.0,0.8823529411764706,0.8453389830508474,0.9189828744225627,0.01687500000000001,0.011250000000000007,0.02281250000000002,24,5,3
deadline,2,count_replay,goal_reuse,32,1218.75,843.75,1625.0,1.7358490566037736,1.5384615384615385,1.94,-0.012500000000000004,-0.016875,-0.008437500000000007,0,9,23
deadline,4,count_replay,goal_reuse,32,843.75,500.0,1187.5,1.27,1.153048253199585,1.4,-0.008437500000000007,-0.01187500000000001,-0.0050000000000000044,3,8,21
deadline,6,count_replay,goal_reuse,32,-218.75,-593.75,187.5,0.9545454545454546,0.8830328135152696,1.0389610389610389,0.0024999999999999883,-0.0009375000000000043,0.006249999999999967,10,16,6
deadline,8,count_replay,goal_reuse,32,-2062.5,-2625.0,-1500.0,0.7053571428571429,0.652542372881356,0.7677725118483413,0.020624999999999956,0.014999999999999972,0.026249999999999947,28,3,1
deadline,12,count_replay,goal_reuse,32,-4781.25,-5437.5,-4156.25,0.5590778097982709,0.5300511419363879,0.5895061728395061,0.047812499999999966,0.04156249999999995,0.05437499999999998,32,0,0
deadline,16,count_replay,goal_reuse,32,-7406.25,-8281.25,-6593.75,0.48366013071895425,0.45859664005785333,0.5101591652462338,0.07406250000000002,0.06593750000000002,0.08281250000000001,32,0,0
deadline,2,count_replay,progressive_goal,32,1156.25,781.25,1562.5,1.6981132075471699,1.5,1.9074494949494945,-0.01187500000000001,-0.015937500000000014,-0.008125000000000007,0,10,22
deadline,4,count_replay,progressive_goal,32,812.5,437.5,1156.25,1.26,1.135135135135135,1.392156862745098,-0.00812500000000001,-0.01156250000000001,-0.004375000000000018,3,9,20
deadline,6,count_replay,progressive_goal,32,-187.5,-562.5,156.25,0.961038961038961,0.8875,1.0352175107381878,0.002187499999999988,-0.0012500000000000046,0.0059374999999999775,9,16,7
deadline,8,count_replay,progressive_goal,32,-1812.5,-2375.0,-1250.0,0.7410714285714286,0.6808465939567316,0.8088927973199329,0.01812499999999996,0.012499999999999966,0.023749999999999962,27,2,3
deadline,12,count_replay,progressive_goal,32,-4656.25,-5375.0,-3968.75,0.5706051873198847,0.5388888888888889,0.606508875739645,0.046249999999999986,0.039062499999999986,0.05375,32,0,0
deadline,16,count_replay,progressive_goal,32,-7437.5,-8343.75,-6625.0,0.48148148148148145,0.455695550045674,0.5080831408775982,0.07437500000000002,0.06625,0.08343750000000001,32,0,0
deadline,2,count_replay,oracle_goal,32,968.75,687.5,1281.25,1.5849056603773586,1.428512880562061,1.7647058823529411,-0.009687500000000009,-0.012812500000000011,-0.006875000000000006,0,10,22
deadline,4,count_replay,oracle_goal,32,468.75,0.0,906.25,1.15,1.0,1.3146067415730338,-0.004687500000000008,-0.009062500000000008,-6.938893903907228e-18,5,9,18
deadline,6,count_replay,oracle_goal,32,-875.0,-1281.25,-468.75,0.8181818181818182,0.7484276729559748,0.8947368421052632,0.00906249999999999,0.005312499999999994,0.01312499999999998,19,10,3
deadline,8,count_replay,oracle_goal,32,-2656.25,-3187.5,-2125.0,0.6205357142857143,0.5726872246696035,0.6747602706968291,0.026249999999999954,0.020937499999999956,0.03124999999999996,29,3,0
deadline,12,count_replay,oracle_goal,32,-6031.25,-6875.0,-5218.75,0.4438040345821326,0.41114058355437666,0.48307692307692307,0.06031249999999995,0.05218749999999994,0.06874999999999995,32,0,0
deadline,16,count_replay,oracle_goal,32,-9125.0,-10125.0,-8218.75,0.3638344226579521,0.34016289105539044,0.3897550111358575,0.09124999999999997,0.08218749999999997,0.10124999999999998,32,0,0
deadline,2,count_replay,oracle_qrm,32,968.75,687.5,1281.25,1.5849056603773586,1.428512880562061,1.7647058823529411,-0.009687500000000009,-0.012812500000000011,-0.006875000000000006,0,10,22
deadline,4,count_replay,oracle_qrm,32,375.0,-93.75,812.5,1.12,0.9736842105263158,1.2826086956521738,-0.004062500000000007,-0.008437500000000007,0.0006249999999999901,5,11,16
deadline,6,count_replay,oracle_qrm,32,-875.0,-1281.25,-468.75,0.8181818181818182,0.7484276729559748,0.8947368421052632,0.00906249999999999,0.005312499999999994,0.01312499999999998,19,10,3
deadline,8,count_replay,oracle_qrm,32,-2750.0,-3312.5,-2187.5,0.6071428571428571,0.5617006703584961,0.6605525343517789,0.02749999999999995,0.02187499999999996,0.03312499999999994,28,4,0
deadline,12,count_replay,oracle_qrm,32,-6000.0,-6843.75,-5187.5,0.44668587896253603,0.4140603998655914,0.4854368932038835,0.05999999999999995,0.05187499999999995,0.06843749999999996,32,0,0
deadline,16,count_replay,oracle_qrm,32,-9093.75,-10094.53125,-8156.25,0.3660130718954248,0.34393638170974156,0.3901345291479821,0.09093749999999996,0.08156249999999995,0.10094531249999986,32,0,0
