1.0;18
1.0;14
1.0;12
1.0;20
1.0;14
1.0;18
1.0;12
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;12
1.0;12
1.0;20
1.0;12
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;12
1.0;12
1.0;18
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;14
1.0;16
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;14
1.0;14
1.0;18
1.0;16
1.0;20
1.0;12
1.0;14
1.0;14
1.0;14
1.0;20
1.0;14
1.0;12
1.0;12
1.0;18
1.0;16
1.0;16
1.0;16
1.0;12
1.0;20
1.0;16
1.0;12
1.0;17
1.0;12
1.0;16
1.0;14
1.0;12
1.0;15
1.0;12
1.0;12
1.0;14
1.0;16
1.0;14
1.0;14
1.0;14
1.0;18
1.0;18
1.0;12
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;12
1.0;15
1.0;20
1.0;12
1.0;18
1.0;16
1.0;14
1.0;14
1.0;14
1.0;16
1.0;12
1.0;14
1.0;14
1.0;22
1.0;12
1.0;14
1.0;14
1.0;14
1.0;15
1.0;16
1.0;22
1.0;18
1.0;12
1.0;14
1.0;14
1.0;15
1.0;14
1.0;18
1.0;12
1.0;26
1.0;14
1.0;12
1.0;14
1.0;14
1.0;14
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;28
1.0;16
1.0;12
1.0;16
1.0;14
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;16
1.0;12
1.0;12
1.0;14
1.0;12
1.0;16
1.0;16
1.0;14
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;16
1.0;18
1.0;16
1.0;22
1.0;14
1.0;14
1.0;14
1.0;14
1.0;14
1.0;16
1.0;14
1.0;12
1.0;16
1.0;14
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;18
1.0;12
1.0;17
1.0;14
1.0;16
1.0;14
1.0;12
1.0;12
1.0;15
1.0;14
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;20
1.0;14
1.0;15
1.0;14
1.0;14
1.0;14
1.0;16
1.0;16
1.0;16
1.0;18
1.0;12
1.0;16
1.0;16
1.0;12
1.0;14
1.0;12
1.0;20
1.0;12
1.0;12
1.0;12
1.0;16
1.0;16
1.0;12
1.0;16
1.0;12
1.0;21
1.0;16
1.0;14
1.0;14
1.0;20
1.0;12
1.0;16
1.0;16
1.0;16
1.0;14
1.0;16
1.0;22
1.0;18
1.0;14
1.0;14
1.0;18
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;14
1.0;16
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;18
1.0;12
1.0;21
1.0;12
1.0;14
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;12
1.0;14
1.0;14
1.0;17
1.0;14
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;20
1.0;14
1.0;16
1.0;12
1.0;18
1.0;16
1.0;14
1.0;16
1.0;14
1.0;20
1.0;12
1.0;16
1.0;14
1.0;14
1.0;12
1.0;14
1.0;18
1.0;12
1.0;12
1.0;18
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;16
1.0;12
1.0;14
1.0;14
1.0;18
1.0;12
1.0;16
1.0;14
1.0;18
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;18
1.0;14
1.0;14
1.0;12
1.0;14
1.0;14
1.0;16
1.0;12
1.0;17
1.0;23
1.0;14
1.0;12
1.0;12
1.0;17
1.0;14
1.0;14
1.0;12
1.0;17
1.0;14
1.0;14
1.0;16
1.0;14
1.0;12
1.0;18
1.0;12
1.0;16
1.0;14
1.0;15
1.0;14
1.0;16
1.0;14
1.0;14
1.0;16
1.0;14
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;32
1.0;12
1.0;14
1.0;14
1.0;20
1.0;14
1.0;16
1.0;18
1.0;16
1.0;16
1.0;20
1.0;12
1.0;12
1.0;16
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;16
1.0;16
1.0;12
1.0;14
1.0;16
1.0;12
1.0;16
1.0;16
1.0;16
1.0;12
1.0;18
1.0;14
1.0;12
1.0;18
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;27
1.0;14
1.0;18
1.0;12
1.0;14
1.0;16
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;20
1.0;16
1.0;14
1.0;12
1.0;17
1.0;18
1.0;16
1.0;12
1.0;16
1.0;12
1.0;21
1.0;12
1.0;16
1.0;14
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;18
1.0;12
1.0;12
1.0;14
1.0;19
1.0;18
1.0;16
1.0;12
1.0;16
1.0;14
1.0;14
1.0;12
1.0;16
1.0;16
1.0;14
1.0;12
1.0;16
1.0;16
1.0;16
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;16
1.0;14
1.0;14
1.0;18
1.0;16
1.0;16
1.0;12
1.0;12
1.0;18
1.0;12
1.0;14
1.0;16
1.0;12
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;17
1.0;16
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;24
1.0;16
1.0;21
1.0;14
1.0;16
1.0;20
1.0;12
1.0;14
1.0;18
1.0;16
1.0;12
1.0;12
1.0;16
1.0;18
1.0;22
1.0;12
1.0;12
1.0;14
1.0;16
1.0;18
1.0;14
1.0;18
1.0;12
1.0;12
1.0;12
1.0;16
1.0;14
1.0;16
1.0;12
1.0;12
1.0;19
1.0;12
1.0;20
1.0;12
1.0;14
1.0;12
1.0;16
1.0;14
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;18
1.0;22
1.0;18
1.0;16
1.0;12
1.0;12
1.0;19
1.0;14
1.0;14
1.0;14
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;17
1.0;29
1.0;16
1.0;16
1.0;14
1.0;18
1.0;16
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;22
1.0;14
1.0;14
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;14
1.0;14
1.0;18
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;14
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;12
1.0;20
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;14
1.0;20
1.0;16
1.0;12
1.0;14
1.0;12
1.0;18
1.0;14
1.0;16
1.0;12
1.0;18
1.0;20
1.0;12
1.0;18
1.0;12
1.0;12
1.0;15
1.0;16
1.0;14
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;12
1.0;16
1.0;14
1.0;12
1.0;12
1.0;12
1.0;16
1.0;14
1.0;16
1.0;16
1.0;18
1.0;12
1.0;12
1.0;14
1.0;12
1.0;20
1.0;12
1.0;16
1.0;18
1.0;12
1.0;14
1.0;16
1.0;15
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;16
1.0;12
1.0;16
1.0;14
1.0;16
1.0;12
1.0;18
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;14
1.0;14
1.0;18
1.0;12
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;18
1.0;14
1.0;12
1.0;12
1.0;16
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;18
1.0;18
1.0;14
1.0;12
1.0;12
1.0;12
1.0;16
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;18
1.0;12
1.0;14
1.0;14
1.0;18
1.0;12
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;14
1.0;20
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;18
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;22
1.0;12
1.0;14
1.0;14
1.0;14
1.0;12
1.0;15
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;16
1.0;12
1.0;18
1.0;12
1.0;16
1.0;14
1.0;14
1.0;18
1.0;14
1.0;12
1.0;26
1.0;16
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;16
1.0;16
1.0;21
1.0;12
1.0;14
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;14
1.0;20
1.0;12
1.0;14
1.0;20
1.0;28
1.0;12
1.0;17
1.0;14
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;16
1.0;12
1.0;14
1.0;16
1.0;14
1.0;12
1.0;14
1.0;16
1.0;14
1.0;14
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;16
1.0;12
1.0;12
1.0;16
1.0;16
1.0;16
1.0;14
1.0;18
1.0;12
1.0;16
1.0;18
1.0;16
1.0;14
1.0;16
1.0;16
1.0;16
1.0;18
1.0;18
1.0;12
1.0;18
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;14
1.0;15
1.0;22
1.0;14
1.0;14
1.0;16
1.0;16
1.0;14
1.0;16
1.0;31
1.0;14
1.0;12
1.0;14
1.0;17
1.0;12
1.0;12
1.0;22
1.0;18
1.0;12
1.0;14
1.0;14
1.0;16
1.0;16
1.0;12
1.0;16
1.0;14
1.0;12
1.0;12
1.0;14
1.0;20
1.0;12
1.0;12
1.0;14
1.0;12
1.0;18
1.0;14
1.0;14
1.0;12
1.0;14
1.0;18
1.0;25
1.0;14
1.0;14
1.0;16
1.0;14
1.0;14
1.0;24
1.0;12
1.0;12
1.0;14
1.0;18
1.0;14
1.0;16
1.0;16
1.0;16
1.0;18
1.0;16
1.0;12
1.0;22
1.0;22
1.0;14
1.0;16
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;28
1.0;14
1.0;16
1.0;20
1.0;12
1.0;18
1.0;16
1.0;16
1.0;12
1.0;20
1.0;14
1.0;16
1.0;12
1.0;16
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;16
1.0;12
1.0;12
1.0;16
1.0;18
1.0;16
1.0;18
1.0;16
1.0;12
1.0;18
1.0;22
1.0;19
1.0;15
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;18
1.0;22
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;20
1.0;12
1.0;16
1.0;12
1.0;12
1.0;18
1.0;14
1.0;12
1.0;12
1.0;16
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;18
1.0;18
1.0;12
1.0;12
1.0;17
1.0;14
1.0;16
1.0;15
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;16
1.0;18
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;14
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;14
1.0;14
1.0;18
1.0;12
1.0;14
1.0;12
1.0;19
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;16
1.0;19
1.0;12
1.0;12
1.0;21
1.0;20
1.0;12
1.0;18
1.0;12
1.0;12
1.0;16
1.0;18
1.0;12
1.0;14
1.0;20
1.0;16
1.0;12
1.0;12
1.0;16
1.0;20
1.0;14
1.0;14
1.0;12
1.0;20
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;16
1.0;14
1.0;12
1.0;19
1.0;12
1.0;14
1.0;17
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;18
1.0;16
1.0;12
1.0;14
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;16
1.0;14
1.0;16
1.0;12
1.0;16
1.0;23
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;18
1.0;20
1.0;16
1.0;12
1.0;14
1.0;17
1.0;16
1.0;12
1.0;20
1.0;12
1.0;12
1.0;15
1.0;18
1.0;12
1.0;14
1.0;18
1.0;12
1.0;12
1.0;14
1.0;14
1.0;20
1.0;16
1.0;12
1.0;12
1.0;12
1.0;22
1.0;16
1.0;14
1.0;18
1.0;12
1.0;16
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;16
1.0;14
1.0;14
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;14
1.0;15
1.0;12
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;16
1.0;14
1.0;20
1.0;12
1.0;17
1.0;24
1.0;14
1.0;12
1.0;16
1.0;14
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;14
1.0;12
1.0;16
1.0;16
1.0;14
1.0;16
1.0;12
1.0;16
1.0;16
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;16
1.0;16
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;14
1.0;12
1.0;18
1.0;16
1.0;14
1.0;24
1.0;18
1.0;12
1.0;18
1.0;16
1.0;14
1.0;12
1.0;12
1.0;16
1.0;12
1.0;14
1.0;16
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;16
1.0;12
1.0;12
1.0;14
1.0;16
1.0;14
1.0;12
1.0;14
1.0;16
1.0;12
1.0;12
1.0;18
1.0;14
1.0;14
1.0;16
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;12
1.0;14
1.0;14
1.0;16
1.0;14
1.0;14
1.0;18
1.0;14
1.0;14
1.0;12
1.0;12
1.0;30
1.0;14
1.0;19
1.0;12
1.0;21
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;14
1.0;12
1.0;14
1.0;12
1.0;16
1.0;14
1.0;18
1.0;12
1.0;20
1.0;12
1.0;22
1.0;12
1.0;12
1.0;12
1.0;14
1.0;16
1.0;14
1.0;12
1.0;14
1.0;14
1.0;14
1.0;14
1.0;16
1.0;18
1.0;12
1.0;17
1.0;12
1.0;14
1.0;12
1.0;12
1.0;14
1.0;26
1.0;23
1.0;12
1.0;14
1.0;24
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;14
1.0;15
1.0;14
1.0;20
1.0;14
1.0;12
1.0;16
1.0;16
1.0;12
1.0;16
1.0;12
1.0;12
1.0;12
1.0;20
1.0;14
1.0;14
1.0;14
1.0;20
1.0;18
1.0;16
1.0;12
1.0;14
1.0;12
1.0;18
1.0;12
1.0;14
1.0;14
1.0;14
1.0;18
1.0;16
1.0;16
1.0;14
1.0;12
1.0;16
1.0;12
1.0;16
1.0;14
1.0;16
1.0;18
1.0;12
1.0;22
1.0;12
1.0;16
1.0;14
1.0;15
1.0;14
1.0;20
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;19
1.0;12
1.0;14
1.0;12
1.0;12
1.0;14
1.0;16
1.0;16
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;18
1.0;14
1.0;12
1.0;12
1.0;14
1.0;16
1.0;17
1.0;14
1.0;12
1.0;16
1.0;16
1.0;18
1.0;14
1.0;12
1.0;23
1.0;14
1.0;12
1.0;14
1.0;14
1.0;14
1.0;12
1.0;16
1.0;14
1.0;12
1.0;18
1.0;19
1.0;12
1.0;17
1.0;12
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;16
1.0;12
1.0;16
1.0;16
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;18
1.0;16
1.0;15
1.0;12
1.0;16
1.0;12
1.0;12
1.0;18
1.0;15
1.0;16
1.0;16
1.0;12
1.0;14
1.0;27
1.0;12
1.0;14
1.0;20
1.0;14
1.0;20
1.0;16
1.0;12
1.0;14
1.0;14
1.0;12
1.0;12
1.0;18
1.0;14
1.0;12
1.0;12
1.0;14
1.0;12
1.0;14
1.0;14
1.0;24
1.0;14
1.0;22
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;14
1.0;16
1.0;16
1.0;12
1.0;12
1.0;12
1.0;20
1.0;18
1.0;16
1.0;18
1.0;14
1.0;14
1.0;20
1.0;12
1.0;17
1.0;12
1.0;12
1.0;18
1.0;14
1.0;12
1.0;16
1.0;20
1.0;14
1.0;17
1.0;14
1.0;20
1.0;14
1.0;12
1.0;18
1.0;12
1.0;12
1.0;16
1.0;16
1.0;14
1.0;14
1.0;21
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;17
1.0;12
1.0;22
1.0;12
1.0;12
1.0;14
1.0;12
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;12
1.0;12
1.0;18
1.0;14
1.0;18
1.0;12
1.0;12
1.0;14
1.0;14
1.0;16
1.0;21
1.0;14
1.0;14
1.0;16
1.0;16
1.0;14
1.0;12
1.0;15
1.0;16
1.0;16
1.0;12
1.0;20
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;16
1.0;12
1.0;18
1.0;14
1.0;14
1.0;12
1.0;18
1.0;12
1.0;15
1.0;14
1.0;14
1.0;12
1.0;16
1.0;12
1.0;14
1.0;14
1.0;12
1.0;14
1.0;12
1.0;14
1.0;12
1.0;12
1.0;12
1.0;12
1.0;12
1.0;14
1.0;14
1.0;12
1.0;16
1.0;12
1.0;16
1.0;12
1.0;16
1.0;12
1.0;14
1.0;12
1.0;12
1.0;18
1.0;12
1.0;12
1.0;16
1.0;12
1.0;18
1.0;14
1.0;14
1.0;14
1.0;14
1.0;12
1.0;16
1.0;18
1.0;12
1.0;18
1.0;12
1.0;12
1.0;14
1.0;18
1.0;12
1.0;12
1.0;14
1.0;16
1.0;16
1.0;12
1.0;12
1.0;16
1.0;16
1.0;12
1.0;14
1.0;22
1.0;12
1.0;14
1.0;18
1.0;14
