condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
h16,4,hand_replay,immediate_e005,32,875.0,718.75,1031.25,1.2745098039215685,1.2169811320754718,1.336734693877551,-0.007968750000000007,-0.009531250000000008,-0.006562500000000006,0,6,26
h16,8,hand_replay,immediate_e005,32,-125.0,-406.25,187.5,0.9823008849557522,0.9427312775330396,1.0269058295964126,0.00578124999999995,0.002656249999999971,0.008593749999999945,11,14,7
h16,12,hand_replay,immediate_e005,32,-1718.75,-2218.75,-1187.5,0.8537234042553191,0.8134715025906736,0.896457765667575,0.02421875000000002,0.019531250000000017,0.028593750000000025,26,4,2
h24,4,hand_replay,immediate_e005,32,0.0,-156.25,156.25,1.0,0.9509803921568627,1.0520833333333333,-0.0003125000000000003,-0.0017187500000000015,0.001093750000000001,3,26,3
h24,8,hand_replay,immediate_e005,32,-1093.75,-1468.75,-718.75,0.8241206030150754,0.7718446601941747,0.882051282051282,0.013124999999999973,0.009531249999999991,0.016406249999999966,22,7,3
h24,12,hand_replay,immediate_e005,32,-2312.5,-2687.5,-1937.5,0.7620578778135049,0.7304075235109718,0.7966666666666666,0.02718749999999999,0.023437500000000003,0.030937499999999972,32,0,0
